text,video,Frame_hate,random_frame,random_ocr_text,combined_text
 You have a Gen Chem workshop.,hate_video_98,1,hate_video_98_frame4110.jpg,himp out # 17& x cer pt Niggle t Summer Camp, You have a Gen Chem workshop. [SEP] himp out # 17& x cer pt Niggle t Summer Camp
" You have all the necklace, take a dump",hate_video_98,1,hate_video_98_frame4170.jpg,himp out # 17& x cer pt Niggle t Summer Camp," You have all the necklace, take a dump [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
 into a bottle.,hate_video_98,1,hate_video_98_frame4230.jpg,himp out # 17& x cer pt Niggle t Summer Camp, into a bottle. [SEP] himp out # 17& x cer pt Niggle t Summer Camp
" You stay in the bottle, seal them up,",hate_video_98,1,hate_video_98_frame4380.jpg,himp out # 17& x cer pt Niggle t Summer Camp," You stay in the bottle, seal them up, [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
" bury them, you know,",hate_video_98,1,hate_video_98_frame4410.jpg,himp out # 17& x cer pt Niggle t Summer Camp," bury them, you know, [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
" out in the forest, and, you know, you start making some",hate_video_98,1,hate_video_98_frame4440.jpg,himp out # 17& x cer pt Niggle t Summer Camp," out in the forest, and, you know, you start making some [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
" jankum. You know, it's like",hate_video_98,1,hate_video_98_frame4500.jpg,himp out # 17& x cer pt Niggle t Summer Camp," jankum. You know, it's like [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
" an arts and crafts sort of thing,",hate_video_98,1,hate_video_98_frame4560.jpg,himp out # 17& x cer pt Niggle t Summer Camp," an arts and crafts sort of thing, [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
 to give the niggers some busy work.,hate_video_98,1,hate_video_98_frame4620.jpg,himp out # 17& x cer pt Niggle t Summer Camp, to give the niggers some busy work. [SEP] himp out # 17& x cer pt Niggle t Summer Camp
" Then maybe about,",hate_video_98,1,hate_video_98_frame4710.jpg,himp out # 17& x cer pt Niggle t Summer Camp," Then maybe about, [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
" let's say, four o'clock-ish,",hate_video_98,1,hate_video_98_frame4770.jpg,himp out # 17& x cer pt Niggle t Summer Camp," let's say, four o'clock-ish, [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
 take them out to the lake,hate_video_98,1,hate_video_98_frame4830.jpg,himp out # 17& x cer pt Niggle t Summer Camp, take them out to the lake [SEP] himp out # 17& x cer pt Niggle t Summer Camp
" for an attempted swim,",hate_video_98,1,hate_video_98_frame4860.jpg,himp out # 17& x cer pt Niggle t Summer Camp," for an attempted swim, [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
" and I mean attempted, niggas in water,",hate_video_98,1,hate_video_98_frame4920.jpg,himp out # 17& x cer pt Niggle t Summer Camp," and I mean attempted, niggas in water, [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
" you know, don't mix.",hate_video_98,1,hate_video_98_frame4980.jpg,himp out # 17& x cer pt Niggle t Summer Camp," you know, don't mix. [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
 So you'd probably lose,hate_video_98,1,hate_video_98_frame5070.jpg,himp out # 17& x cer pt Niggle t Summer Camp, So you'd probably lose [SEP] himp out # 17& x cer pt Niggle t Summer Camp
 there from drowning.,hate_video_98,1,hate_video_98_frame5100.jpg,himp out # 17& x cer pt Niggle t Summer Camp, there from drowning. [SEP] himp out # 17& x cer pt Niggle t Summer Camp
" And then,",hate_video_98,1,hate_video_98_frame5250.jpg,himp out # 17& x cer pt Niggle t Summer Camp," And then, [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
" after a couple hours of that,",hate_video_98,1,hate_video_98_frame5310.jpg,himp out # 17& x cer pt Niggle t Summer Camp," after a couple hours of that, [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
" about six o'clock,",hate_video_98,1,hate_video_98_frame5340.jpg,himp out # 17& x cer pt Niggle t Summer Camp," about six o'clock, [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
" it'll be time for,",hate_video_98,1,hate_video_98_frame5370.jpg,himp out # 17& x cer pt Niggle t Summer Camp," it'll be time for, [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
" well, for us humans,",hate_video_98,1,hate_video_98_frame5430.jpg,himp out # 17& x cer pt Niggle t Summer Camp," well, for us humans, [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
 it'll be about time for lunch.,hate_video_98,1,hate_video_98_frame5490.jpg,himp out # 17& x cer pt Niggle t Summer Camp, it'll be about time for lunch. [SEP] himp out # 17& x cer pt Niggle t Summer Camp
" So, I don't know.",hate_video_98,1,hate_video_98_frame5550.jpg,himp out # 17& x cer pt Niggle t Summer Camp," So, I don't know. [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
 I'm getting some barbecue sandwiches or whatever.,hate_video_98,1,hate_video_98_frame5610.jpg,himp out # 17& x cer pt Niggle t Summer Camp, I'm getting some barbecue sandwiches or whatever. [SEP] himp out # 17& x cer pt Niggle t Summer Camp
 Some great drink.,hate_video_98,1,hate_video_98_frame5670.jpg,himp out # 17& x cer pt Niggle t Summer Camp, Some great drink. [SEP] himp out # 17& x cer pt Niggle t Summer Camp
" And then after that's done,",hate_video_98,1,hate_video_98_frame5730.jpg,himp out # 17& x cer pt Niggle t Summer Camp," And then after that's done, [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
" so about 8 o'clock,",hate_video_98,1,hate_video_98_frame5790.jpg,himp out # 17& x cer pt Niggle t Summer Camp," so about 8 o'clock, [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
 maybe you can have a movie.,hate_video_98,1,hate_video_98_frame5850.jpg,himp out # 17& x cer pt Niggle t Summer Camp, maybe you can have a movie. [SEP] himp out # 17& x cer pt Niggle t Summer Camp
 It can be movie night.,hate_video_98,1,hate_video_98_frame5910.jpg,himp out # 17& x cer pt Niggle t Summer Camp, It can be movie night. [SEP] himp out # 17& x cer pt Niggle t Summer Camp
 You can have him watch some classics,hate_video_98,1,hate_video_98_frame5970.jpg,himp out # 17& x cer pt Niggle t Summer Camp, You can have him watch some classics [SEP] himp out # 17& x cer pt Niggle t Summer Camp
 like Boys in the Hood or How High,hate_video_98,1,hate_video_98_frame6000.jpg,himp out # 17& x cer pt Niggle t Summer Camp, like Boys in the Hood or How High [SEP] himp out # 17& x cer pt Niggle t Summer Camp
" or Friday. Yeah, friday next friday you know do",hate_video_98,1,hate_video_98_frame6150.jpg,himp out # 17& x cer pt Niggle t Summer Camp," or Friday. Yeah, friday next friday you know do [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
 maybe do a whole night of watching the you know friday and the sequels,hate_video_98,1,hate_video_98_frame6330.jpg,himp out # 17& x cer pt Niggle t Summer Camp, maybe do a whole night of watching the you know friday and the sequels [SEP] himp out # 17& x cer pt Niggle t Summer Camp
 or maybe have a nice cube movie night uh and then at the top of it off about 10 o'clock once it's,hate_video_98,1,hate_video_98_frame6510.jpg,himp out # 17& x cer pt Niggle t Summer Camp, or maybe have a nice cube movie night uh and then at the top of it off about 10 o'clock once it's [SEP] himp out # 17& x cer pt Niggle t Summer Camp
" dark you know do like a campfire you know you in a normal summer camp you like a campfire. You know, in a normal summer camp, you have a campfire. You have the",hate_video_98,1,hate_video_98_frame6720.jpg,himp out # 17& x cer pt Niggle t Summer Camp," dark you know do like a campfire you know you in a normal summer camp you like a campfire. You know, in a normal summer camp, you have a campfire. You have the [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
 kids sitting around the fire,hate_video_98,1,hate_video_98_frame6750.jpg,himp out # 17& x cer pt Niggle t Summer Camp, kids sitting around the fire [SEP] himp out # 17& x cer pt Niggle t Summer Camp
" and sing some songs. So,",hate_video_98,1,hate_video_98_frame6870.jpg,himp out # 17& x cer pt Niggle t Summer Camp," and sing some songs. So, [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
" I mean, instead of singing, say, Bingo",hate_video_98,1,hate_video_98_frame6900.jpg,himp out # 17& x cer pt Niggle t Summer Camp," I mean, instead of singing, say, Bingo [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
" or She'll Be Coming Around the Mountain,",hate_video_98,1,hate_video_98_frame6960.jpg,himp out # 17& x cer pt Niggle t Summer Camp," or She'll Be Coming Around the Mountain, [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
" they can sing, you know, some old",hate_video_98,1,hate_video_98_frame7020.jpg,himp out # 17& x cer pt Niggle t Summer Camp," they can sing, you know, some old [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
 Tupac Shakur classics,hate_video_98,1,hate_video_98_frame7080.jpg,himp out # 17& x cer pt Niggle t Summer Camp, Tupac Shakur classics [SEP] himp out # 17& x cer pt Niggle t Summer Camp
 or sing,hate_video_98,1,hate_video_98_frame7140.jpg,himp out # 17& x cer pt Niggle t Summer Camp, or sing [SEP] himp out # 17& x cer pt Niggle t Summer Camp
" Fuck the Police. Hey, don't forget",hate_video_98,1,hate_video_98_frame7170.jpg,himp out # 17& x cer pt Niggle t Summer Camp," Fuck the Police. Hey, don't forget [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
 Miss Peaches. Yeah.,hate_video_98,1,hate_video_98_frame7260.jpg,himp out # 17& x cer pt Niggle t Summer Camp, Miss Peaches. Yeah. [SEP] himp out # 17& x cer pt Niggle t Summer Camp
" Miss Peaches or sing, Miss Peaches,",hate_video_98,1,hate_video_98_frame7320.jpg,himp out # 17& x cer pt Niggle t Summer Camp," Miss Peaches or sing, Miss Peaches, [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
" You know, good campfire music.",hate_video_98,1,hate_video_98_frame7500.jpg,himp out # 17& x cer pt Niggle t Summer Camp," You know, good campfire music. [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
" just give the kids some crack,",hate_video_98,1,hate_video_98_frame7620.jpg,himp out # 17& x cer pt Niggle t Summer Camp," just give the kids some crack, [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
" you know, get them ready for bed.",hate_video_98,1,hate_video_98_frame7680.jpg,himp out # 17& x cer pt Niggle t Summer Camp," you know, get them ready for bed. [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
 And that's the day right there.,hate_video_98,1,hate_video_98_frame7800.jpg,himp out # 17& x cer pt Niggle t Summer Camp, And that's the day right there. [SEP] himp out # 17& x cer pt Niggle t Summer Camp
 Perfect nigger summer camp.,hate_video_98,1,hate_video_98_frame7860.jpg,himp out # 17& x cer pt Niggle t Summer Camp, Perfect nigger summer camp. [SEP] himp out # 17& x cer pt Niggle t Summer Camp
 That's a good day. You got any ideas to add to Perfect nigger summer camp. That's a good day.,hate_video_98,1,hate_video_98_frame7950.jpg,himp out # 17& x cer pt Niggle t Summer Camp, That's a good day. You got any ideas to add to Perfect nigger summer camp. That's a good day. [SEP] himp out # 17& x cer pt Niggle t Summer Camp
 You got any ideas to add to the nigger summer camp experience black metal?,hate_video_98,1,hate_video_98_frame8130.jpg,himp out # 17& x cer pt Niggle t Summer Camp, You got any ideas to add to the nigger summer camp experience black metal? [SEP] himp out # 17& x cer pt Niggle t Summer Camp
" Well, I would think that you would get more of your disadvantaged youth, as the liberals would call it. So you'd have to have in there some marksmanship training with",hate_video_98,1,hate_video_98_frame8580.jpg,himp out # 17& x cer pt Niggle t Summer Camp," Well, I would think that you would get more of your disadvantaged youth, as the liberals would call it. So you'd have to have in there some marksmanship training with [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
 AK-47s.,hate_video_98,1,hate_video_98_frame8640.jpg,himp out # 17& x cer pt Niggle t Summer Camp, AK-47s. [SEP] himp out # 17& x cer pt Niggle t Summer Camp
" They've got to make sure they've got the right stance,",hate_video_98,1,hate_video_98_frame8730.jpg,himp out # 17& x cer pt Niggle t Summer Camp," They've got to make sure they've got the right stance, [SEP] himp out # 17& x cer pt Niggle t Summer Camp"
